201701,20170103,320722,08336,31,2,5.98
201701,20170105,546167,12069,31,2,7.78
201701,20170102,530652,03917,91,6,26.1
201701,20170103,614475,08289,91,2,10.5
201701,20170105,592716,07040,91,2,69.26
201701,20170104,314127,02325,11,2,179.28
201701,20170106,767643,12147,91,2,7.88
201701,20170102,901921,07154,31,2,13.9
201701,20170103,344862,12027,91,4,21.36
201701,20170103,623183,01165,31,4,7.96
201701,20170104,635099,05049,31,2,20.18
201701,20170103,745452,07260,91,10,44.3
201701,20170106,534224,02241,21,2,28.48
201701,20170103,479190,04561,91,2,4.42
201701,20170103,363714,05479,91,2,15.38
201701,20170106,555662,02139,11,2,28.3
201701,20170104,510852,07049,91,2,16.72
201701,20170103,552647,17011,91,2,5.96
201701,20170102,491368,02385,91,20,115.8
201701,20170104,384944,01475,11,2,30.2
201701,20170103,112004,03617,11,2,3.88
201701,20170102,773096,05324,31,2,22.98
201701,20170103,786123,02726,31,2,27.9
201701,20170106,628664,16005,91,4,37.12
201701,20170102,755539,14023,31,4,3.8
201701,20170103,794615,05507,91,2,123.12
201701,20170106,215819,02425,31,2,11.8
201701,20170105,728339,07149,11,2,180.9
201701,20170102,794143,02667,31,2,9.68
201701,20170105,551425,07231,31,2,7.56
201701,20170105,892182,05979,11,2,34.3
201701,20170106,612130,01246,91,2,21.58
201701,20170106,1269,03197,31,2,12.58
201701,20170105,434199,02087,31,2,2.42
201701,20170103,617180,01273,32,2,7.68
201701,20170105,53834,05292,91,2,12.12
201701,20170104,540381,06012,11,2,108.36
201701,20170103,278053,01266,91,2,12.44
201701,20170106,79240,01882,91,2,2.02
201701,20170102,62089,07395,91,2,12.1
201701,20170103,729609,05028,91,10,182.1
201701,20170106,925969,12017,91,2,17.16
201701,20170102,540560,15031,91,2,5.86
201701,20170103,247298,01441,91,2,10.18
201701,20170105,62824,02511,11,2,56.12
201701,20170104,782518,01032,11,2,119.08
201701,20170106,632845,08355,11,6,81.06
201701,20170106,745008,01424,21,2,25.6
201701,20170106,546168,02908,31,4,19.88
201701,20170103,347935,02586,91,2,9.52
201701,20170102,861348,05451,31,2,51
201701,20170104,541433,08046,91,4,21.76
201701,20170106,467685,03441,31,2,22.22
201701,20170102,690386,04493,31,2,19.94
201701,20170105,543936,01770,31,2,10.58
201701,20170106,709745,02309,91,2,26.06
201701,20170103,168428,08162,41,2,4.76
201701,20170103,378504,12158,91,2,6.68
201701,20170103,672756,04336,31,2,81.06
201701,20161231,585180,02755,11,4,516.68
201701,20161231,378503,02237,31,2,7.72
201701,20170102,17323,06324,91,2,4.62
201701,20161231,228199,05979,11,2,39.56
201701,20170106,530864,08171,11,2,113.46
201701,20170106,632176,08165,31,6,17.7
201701,20170105,863710,04607,91,2,19.94
201701,20170102,215496,04655,31,2,16.98
201701,20170105,634143,04619,41,2,42.8
201701,20170102,241697,14059,31,2,31.4
201701,20170106,454097,01892,21,2,31.82
201701,20170104,417901,02171,31,2,19.98
201701,20161231,721116,02323,91,2,4.44
201701,20161231,779873,04403,91,6,7.08
201701,20170103,339414,01507,31,2,19.34
201701,20170102,210310,03319,31,2,7.9
201701,20161231,833703,13041,91,2,21.9
201701,20170104,479191,05835,91,24,76.08
201701,20170104,815763,14037,31,2,39.94
201701,20170103,713749,08130,11,2,28.3
201701,20170103,859266,05160,91,2,21.46
201701,20170103,704324,05015,91,20,242.8
201701,20170102,881087,08367,91,2,6.72
201701,20170105,934285,14030,11,2,39.04
201701,20170104,817274,08169,11,4,203.72
201701,20170106,740852,05362,93,-6,-61.68
201701,20170102,774157,08021,91,6,77.22
201701,20161231,720840,02354,31,2,9.18
201701,20170103,375974,03546,91,2,105.62
201701,20161231,584254,07253,91,6,19.56
201701,20170102,222993,14023,11,2,26.64
201701,20170106,378402,08700,31,2,10.22
201701,20170103,466476,01414,21,2,4.72
201701,20170102,95169,02868,31,2,7.6
201701,20170105,112008,04087,32,2,7.3
201701,20170104,772259,02981,21,2,44.72
201701,20170103,487951,03354,11,2,42.12
201701,20170104,203140,05385,91,6,5.88
201701,20170104,752443,05148,91,2,29.04
201701,20170105,221554,01938,31,2,6.4
201701,20170105,598462,12142,91,4,42.24
201701,20170104,387902,05143,11,2,38.08
201701,20170103,662147,12086,91,2,19.62
201701,20161231,278748,01702,91,2,3.28
201701,20170106,617116,02437,31,2,16.2
201701,20170103,28842,12083,11,2,10.62
201701,20170105,447540,08176,11,2,36.06
201701,20170104,92581,15013,91,2,13.82
201701,20170106,562785,02453,11,2,52.2
201701,20161231,201640,02173,31,2,16.96
201701,20170103,308222,12079,31,2,5.4
201701,20161231,652572,14007,91,2,5.66
201701,20170102,770620,01491,91,2,85.46
201701,20170105,74422,01882,91,10,3.9
201701,20161231,506012,03095,31,2,3.9
201701,20170104,477989,01245,31,2,9.58
201701,20170102,302148,05579,11,2,9.9
201701,20170105,846617,07181,31,2,11.9
201701,20170104,280317,01162,32,20,77.6
201701,20170102,209697,01588,91,4,36
201701,20170105,29081,04208,31,4,21.6
201701,20170104,280317,03160,91,2,7.16
201701,20170105,777443,05466,11,2,167.34
201701,20170105,838460,05182,31,2,19.94
201701,20170105,617116,01066,31,2,16.2
201701,20170104,877071,12096,91,2,15.78
201701,20170103,98884,02429,31,2,14.98
201701,20170105,782468,03062,31,2,15.94
201701,20170105,124478,02745,91,2,35.72
201701,20170106,453606,02173,91,4,48.92
201701,20170105,572078,02524,11,2,27.46
201701,20170103,770817,07101,11,2,51.9
201701,20170106,621493,06024,31,2,27.16
201701,20170102,713640,03117,11,2,25.44
201701,20170103,546167,04479,31,2,7.78
201701,20170103,785919,01274,91,4,31.2
201701,20170102,782171,02311,11,2,65.46
201701,20161231,4715,04169,21,6,98.46
201701,20170103,868403,04351,31,2,49
201701,20170106,760443,03207,31,2,35.9
201701,20170104,805191,01273,32,2,79.9
201701,20170104,439918,08130,31,2,13.38
201701,20170106,874106,02418,91,2,3.48
201701,20170103,215819,08040,31,2,11.8
201701,20170102,114392,05203,31,2,7.5
201701,20170102,396571,05207,21,2,35.32
201701,20170105,570286,04758,31,2,19.8
201701,20170104,445260,02442,21,2,25.7
201701,20170105,340470,14038,31,2,2.5
201701,20170104,739227,01966,21,2,32.86
201701,20170104,555662,05271,11,2,28.3
201701,20170104,865401,02163,21,2,53.72
201701,20170102,206265,02427,31,2,8.9
201701,20170103,121989,04685,91,2,8.8
201701,20170104,330496,03716,31,2,25.98
201701,20170104,492732,15085,32,2,8.46
201701,20170106,215819,07130,31,2,11.8
201701,20170106,687852,03424,21,2,34.46
201701,20170105,304206,12164,91,10,53.4
201701,20170106,252430,02470,31,2,13.96
201701,20170102,612944,05590,31,2,11.5
201701,20170105,222122,05216,31,2,14.76
201701,20170106,553132,01055,31,2,15.94
201701,20170105,228193,14049,11,2,36.3
201701,20170106,671128,08277,91,2,11.42
201701,20170102,402797,03877,91,2,32.14
201701,20170104,504888,04172,11,2,63.9
201701,20170103,341031,11028,21,2,32.6
201701,20170106,687896,01943,91,2,18.1
201701,20170105,733748,06019,91,2,8.56
201701,20170105,319243,04296,91,6,20.52
201701,20170106,846617,07219,31,2,12.98
201701,20170106,346311,02192,31,2,3.9
201701,20170102,274950,08009,91,2,8.6
201701,20170105,821185,07207,91,2,13.7
201701,20170105,114421,01273,32,2,19.9
201701,20170104,476500,08386,91,2,6.78
201701,20170103,749642,01625,91,2,23.08
201701,20170104,572078,04828,11,2,27.46
201701,20170105,220854,02661,11,2,26.22
201701,20170104,45752,05009,31,2,25.94
201701,20170105,472944,04145,91,10,19.3
201701,20170102,54345,02160,21,2,12.94
201701,20170106,204107,02776,11,2,104.3
201701,20170104,539654,02179,11,2,34.66
201701,20170103,370155,04364,31,2,19.8
201701,20170102,380882,04175,31,8,87.84
201701,20170102,113912,01367,11,2,29.7
201701,20170104,562785,05002,91,2,24.44
201701,20170104,205072,04344,21,2,27.76
201701,20170105,852272,03226,21,2,19
201701,20170102,623183,01447,31,2,2.7
201701,20170102,95166,12058,11,14,27.16
201701,20170102,848622,01119,11,2,235.54
201701,20170103,366507,01162,32,4,50.84
201701,20170106,841755,08038,91,2,39.54
201701,20170105,228988,04401,91,2,4.72
201701,20170102,662598,07349,11,2,44.24
201701,20170104,853058,02366,11,2,26.8
201701,20170103,214268,05204,11,2,32.9
201701,20170103,661470,02448,11,2,47.6
201701,20170104,862162,02464,91,4,51.68
201701,20170106,680975,12130,31,2,11.62
201701,20161231,911489,04636,21,2,61.5
201701,20170105,447540,01356,91,2,12.9
201701,20170102,328159,12047,31,2,14.7
201701,20170105,824462,08079,91,2,49
201701,20170103,210248,07182,31,2,4.9
201701,20170102,702400,05922,91,2,37.28
201701,20170102,867787,01220,91,4,19.88
201701,20170105,723311,01269,91,2,186.84
201701,20170104,228196,01449,91,2,4.08
201701,20170103,76682,15002,91,8,38.24
201701,20170102,598102,05014,31,2,13.9
201701,20170104,623183,02896,31,4,3.96
201701,20170105,201108,01493,21,2,27.54
201701,20170103,831465,07366,32,10,84.9
201701,20170106,302945,03746,91,2,17.4
201701,20170104,540045,04420,31,2,7.98
201701,20170102,790573,01352,31,2,23.78
201701,20170104,378402,04167,31,2,10.22
201701,20161231,646410,01066,91,2,33.92
201701,20170103,772673,13040,31,2,13.92
201701,20170106,782437,01609,11,2,32.62
201701,20170105,110883,03112,91,2,30.64
201701,20170105,514310,04589,11,2,44.68
201701,20170105,569815,03165,31,2,96.9
201701,20170106,308762,08052,91,2,15.64
201701,20170105,495502,02559,11,2,237.54
201701,20170105,600979,01966,91,2,119.42
201701,20170102,519358,04543,31,2,8.7
201701,20170104,590989,05558,91,2,6.54
201701,20170103,720565,07203,31,2,7
201701,20170102,386422,04498,11,2,304.16
201701,20170106,621469,02219,31,2,9.9
201701,20161231,879797,05222,31,2,10.94
201701,20170104,838546,09065,31,2,8.9
201701,20170105,713381,04057,91,2,68.38
201701,20161231,424419,15108,31,2,25
201701,20170102,780731,07262,11,6,131.1
201701,20170102,257258,02331,91,2,17.98
201701,20170104,662256,01843,11,2,46.64
201701,20161231,228749,15065,31,2,47.58
201701,20170103,723267,02881,21,2,74.78
201701,20170103,722293,02575,92,10,86.9
201701,20170106,455779,02662,21,4,30.32
201701,20170103,293797,02504,91,2,11.26
201701,20170103,314139,02884,91,2,129.74
201701,20170106,808350,01403,91,2,17.12
201701,20170102,330102,01953,91,2,42.02
201701,20170106,767431,02537,11,2,58.12
201701,20170103,623183,14027,31,2,5.98
201701,20170105,866380,01521,21,2,4855.9
201701,20170106,30317,01568,41,2,20.58
201701,20170105,417886,02944,11,2,35.94
201701,20170106,811564,12004,31,2,15.4
201701,20170103,634143,05438,21,2,37.98
201701,20170102,446605,09059,31,2,14.9
201701,20170104,584289,03798,31,2,20.98
201701,20170105,739242,15015,31,2,15.9
201701,20170106,788592,01503,31,2,7.6
201701,20170104,838513,05983,91,10,41.4
201701,20170102,851915,09020,31,2,19.98
201701,20170102,819838,08251,31,2,39.8
201701,20170105,838837,05168,31,2,19.94
201701,20170104,922764,08091,32,12,103.88
201701,20170104,330718,03129,31,2,11.96
201701,20170103,482101,07060,91,2,4.44
201701,20170102,35031,02121,31,2,5.72
201701,20170102,206230,08258,13,2,53.2
201701,20170102,227932,08108,32,10,143.9
201701,20170104,749641,16008,21,2,37.38
201701,20170103,573253,03616,31,2,9.38
201701,20170105,871654,09103,91,6,124.92
201701,20170105,592918,05591,31,2,2.68
201701,20170102,772321,01007,11,2,32.74
201701,20170103,931567,05563,31,2,49.6
201701,20170105,290335,01273,32,2,49.9
201701,20170104,648191,04301,11,2,99.56
201701,20170103,363714,03967,11,2,39.1
201701,20170103,482932,08279,31,2,20.8
201701,20170102,349378,07369,91,2,12.2
201701,20170102,416472,15067,11,4,150.56
201701,20170103,228191,01020,11,2,25.08
201701,20170105,274086,06040,31,2,7.6
201701,20170103,720534,12094,91,2,25
201701,20170103,781375,01191,31,2,24.92
201701,20170105,112183,11051,31,2,12.88
201701,20170105,402539,05201,11,2,24.94
201701,20170106,565016,03003,11,2,28.3
201701,20170103,616542,08310,11,2,94.92
201701,20170104,496785,08278,91,4,21.64
201701,20170102,401149,08269,91,2,5.22
201701,20170102,850131,01273,32,6,37.8
201701,20170102,244952,02741,11,2,54.34
201701,20170102,276141,04255,91,2,25.52
201701,20170105,801318,07180,91,2,2.9
201701,20170102,790940,02849,91,2,9.22
201701,20170105,434047,05071,91,2,8.4
201701,20170105,829729,05104,11,4,211.48
201701,20170103,470063,03028,92,40,42.8
201701,20170102,816967,01926,91,2,37.94
201701,20170105,753224,03677,11,2,52.2
201701,20161231,378402,05411,31,2,8
201701,20170105,545837,02285,91,2,23.82
201701,20170106,34839,01621,21,2,25.02
201701,20170106,479188,02310,91,2,5.32
201701,20170105,603021,03377,91,2,20.58
201701,20170102,471565,05335,41,2,18.94
201701,20170103,157104,05647,13,2,9.76
201701,20170106,196811,17009,33,2,27.24
201701,20170106,788676,03037,31,2,19.94
201701,20170102,7631,03341,31,2,9.28
201701,20170105,640887,01881,11,2,37.8
201701,20170103,201912,01688,11,2,28.98
201701,20170103,280317,04455,11,2,13.8
201701,20170104,200525,04400,31,2,19.34
201701,20170104,378401,01162,32,2,15.98
201701,20170102,749353,01723,91,2,3.86
201701,20170105,378773,03120,13,2,18.82
201701,20170106,616523,08288,31,2,3.9
201701,20170105,558765,08019,31,2,23
201701,20170106,541437,06052,91,2,47.84
201701,20170106,893040,02131,91,2,109.66
201701,20161231,8715,04471,33,2,20.9
201701,20161231,392862,02428,91,2,9.08
201701,20170104,728099,02431,31,2,29.96
201701,20170102,195484,04190,31,2,5.6
201701,20170104,634049,03386,31,2,14.2
201701,20170102,515191,01191,91,2,17.94
201701,20170102,721776,11036,31,2,3.5
201701,20170103,228192,04541,11,6,87.6
201701,20161231,592918,01933,31,2,2.68
201701,20170105,498173,05154,11,2,296.24
201701,20170103,334678,06029,91,2,10.46
201701,20170105,759460,01164,91,2,22.82
201701,20170106,378324,01694,31,2,6.4
201701,20161231,73373,05472,31,2,23.94
201701,20170104,503673,02163,31,2,29.98
201701,20170103,838839,04087,32,2,37.98
201701,20170105,921689,12027,91,2,8.5
201701,20170103,876371,01241,91,2,75.4
201701,20170104,602772,01741,11,2,28.28
201701,20170104,295347,01157,91,2,6.62
201701,20170103,77641,12113,31,2,27.98
201701,20170106,740457,08075,11,2,62
201701,20170102,101359,08370,91,2,64.82
201701,20170103,687890,02839,91,6,37.32
201701,20170102,228191,04252,11,2,25.08
201701,20170104,910805,05072,32,8,165.04
201701,20170104,558776,05949,91,2,19.68
201701,20170103,861383,11008,21,2,5.62
201701,20170106,662605,02165,91,2,16.92
201701,20170106,356828,08363,11,2,8.34
201701,20170105,493193,04978,11,2,7.98
201701,20170103,634140,01273,32,2,13.9
201701,20161231,168428,01539,31,2,4.76
201701,20170102,688199,01606,91,2,17.86
201701,20170105,458087,08206,11,2,27.22
201701,20161231,851656,03081,31,2,25.12
201701,20170101,617116,01725,11,2,16.2
201701,20170105,784540,01273,32,2,34
201701,20170104,672347,03258,11,4,139.8
201701,20170106,250522,02002,91,2,12.2
201701,20170102,113909,02748,91,4,7.24
201701,20170102,765800,05368,91,4,9.24
201701,20170106,665462,12073,91,2,10.6
201701,20170104,13600,05614,91,8,14.4
201701,20170104,201645,07165,31,2,19.94
201701,20170105,788636,05318,11,2,27.16
201701,20170104,234378,02942,21,2,59.98
201701,20170105,523292,05481,31,2,10.8
201701,20170103,221917,08710,91,10,12.8
201701,20170105,584289,01162,32,4,24.6
201701,20170105,255812,05371,91,2,7.04
201701,20170104,852361,02868,31,2,19
201701,20161231,702449,04026,91,4,19.24
201701,20170102,585666,04301,21,2,118.04
201701,20170103,544847,12145,92,2,3.5
201701,20170102,847634,05292,11,2,130.9
201701,20170102,653995,05161,91,2,23.78
201701,20170106,793793,02325,21,2,55.4
201701,20161231,765673,05589,31,2,12.98
201701,20170103,222444,02673,21,8,84.16
201701,20170104,455228,04964,91,4,25.8
201701,20170105,10170,01146,32,2,19.74
201701,20170106,653782,08139,91,2,13.46
201701,20170104,474321,05288,21,2,58.18
201701,20170105,320745,02973,31,2,17.06
201701,20170102,400114,01273,32,4,43.72
201701,20170106,201640,08247,31,2,16.96
201701,20170104,556626,05626,91,2,34.08
201701,20170105,510635,03025,21,2,25.58
201701,20170103,238358,08172,91,6,26.52
201701,20170105,782162,03122,91,2,28.84
201701,20170103,702481,12075,91,2,223.44
201701,20170105,514700,01351,31,2,13.94
201701,20170102,305148,05046,91,2,12.72
201701,20170102,901963,15046,31,2,25.94
201701,20161231,121989,02569,91,2,10.64
201701,20170105,799234,11053,11,2,34.78
201701,20161231,152100,04137,31,2,19.94
201701,20170106,151672,01670,31,2,7.7
201701,20170105,770410,01434,11,2,55.74
201701,20170103,614724,07338,91,2,11.24
201701,20170104,687897,06674,11,2,61.48
201701,20170104,305967,07292,11,2,89.44
201701,20170102,365033,12070,11,2,45.56
201701,20170106,863024,03089,91,2,89.5
201701,20161231,782213,01352,91,2,16.36
201701,20170106,662144,02569,91,2,3.46
201701,20170105,838837,04443,31,2,19.94
201701,20170104,623183,04486,31,2,5.8
201701,20170105,738777,05229,91,4,7.96
201701,20170102,705402,03758,11,2,64.18
201701,20170103,807405,05449,92,32,155.84
201701,20170104,556609,01575,11,2,27.54
201701,20170103,784530,01248,31,2,29.98
201701,20170105,871578,07327,91,2,10.2
201701,20170104,685498,02031,92,2,43.14
201701,20170105,447543,02709,11,2,47.94
201701,20170103,62714,07008,91,2,7.92
201701,20170106,543809,01128,21,2,43.98
201701,20161231,723264,02040,21,2,50.78
201701,20170104,448014,01311,21,2,5.3
201701,20170104,688199,13066,91,4,43.16
201701,20170104,141903,01701,91,4,16.96
201701,20170106,266897,01655,31,2,6.4
201701,20170104,561170,02919,31,2,29.98
201701,20170104,308774,07040,11,2,27.6
201701,20161231,907592,02430,31,2,43.82
201701,20170105,565018,13036,11,2,25.32
201701,20170106,851293,02871,31,2,5.8
201701,20170105,34725,12063,91,2,4.7
201701,20161231,817391,03353,31,2,27.96
201701,20170104,595376,01712,31,2,35.9
201701,20170105,669120,01903,31,2,3.88
201701,20170102,429823,02638,11,2,26.02
201701,20170103,350321,04171,91,20,17.8
201701,20170105,876410,01506,31,2,7.3
201701,20170102,288623,04376,91,2,7.6
201701,20170104,464025,09058,31,2,16.98
201701,20170105,228191,02910,11,2,25.08
201701,20161231,323775,02521,91,2,4.52
201701,20170104,171806,04486,91,4,20.08
201701,20170103,171807,11005,21,2,43.18
201701,20170103,540045,04694,31,4,13.84
201701,20170106,454180,03457,91,4,12.12
201701,20170102,565020,03135,11,2,26.68
201701,20170102,445260,08168,31,2,25.7
201701,20170101,466809,01002,31,2,26.4
201701,20170105,770539,03134,91,2,36.08
201701,20170103,15944,04386,31,2,17.9
201701,20170105,543838,03122,11,2,24.02
201701,20170102,464025,08386,31,2,17.96
201701,20161231,65729,13001,31,2,27.9
201701,20161231,222122,05585,31,4,13.92
201701,20170103,8715,15053,31,2,20.9
201701,20170101,95794,01156,32,2,8.98
201701,20170102,880876,01548,91,20,68.8
201701,20170105,222073,05481,21,2,12.64
201701,20170102,835862,03324,31,2,39.9
201701,20170102,590992,18003,11,2,28.76
201701,20170102,856098,02571,31,2,8.9
201701,20170103,900882,04116,41,2,16.2
201701,20170106,192662,07346,31,2,8.44
201701,20170102,304206,05262,21,2,23.2
201701,20170103,334304,03325,11,2,32.04
201701,20170102,721681,03454,91,2,9.22
201701,20170105,767705,15106,91,2,36.52
201701,20170102,487719,07154,31,2,15.9
201701,20170106,257698,02313,31,2,10.9
201701,20170105,295193,02296,31,2,6.7
201701,20170102,681025,01162,32,2,41.7
201701,20170105,662261,01038,11,2,45
201701,20170105,157744,15127,11,2,34.32
201701,20170102,163956,07141,11,2,3.76
201701,20170101,798985,05072,32,2,25.14
201701,20170102,796553,06030,91,2,29.34
201701,20170103,653738,04402,31,2,25.94
201701,20170103,793792,04285,21,2,37.84
201701,20170105,546167,01612,31,4,15.56
201701,20170103,585666,01538,11,2,118.04
201701,20170105,847606,09023,31,2,8.38
201701,20161231,818662,02842,31,2,5.9
201701,20170103,554233,04644,91,2,20.44
201701,20170102,573126,04342,31,2,31.6
201701,20170103,898409,14061,31,4,39.96
201701,20170105,168429,02195,31,4,7.76
201701,20170101,647451,01156,32,10,109.9
201701,20170106,811431,02297,91,2,20.04
201701,20170102,283548,01386,31,6,61.2
201701,20170104,815760,07121,31,2,37.42
201701,20170106,335387,01545,31,2,9.64
201701,20170104,914341,01871,92,10,19.5
201701,20161231,177855,12006,31,2,7.6
201701,20170104,112008,02710,21,2,8.26
201701,20170105,784545,17015,11,2,19.88
201701,20170104,573231,01665,11,2,374.7
201701,20170104,476503,01726,11,2,32.22
201701,20170103,680057,03129,31,2,17.18
201701,20170105,788633,05841,21,2,24.9
201701,20170105,798505,02486,31,2,26.8
201701,20170104,914719,13064,21,2,10462.72
201701,20170105,674050,01162,32,2,15.7
201701,20170102,840485,05213,91,2,32.18
201701,20170104,113909,02273,11,2,25
201701,20170104,268607,02109,31,2,25.2
201701,20170103,67162,06052,91,2,29.26
201701,20170103,483792,01136,91,6,30.12
201701,20170104,767476,01423,92,20,262.4
201701,20170105,448038,04297,91,2,7.72
201701,20170105,854030,04114,31,2,7.9
201701,20170104,690365,05385,11,2,60.54
201701,20170102,104962,03329,11,2,92.42
201701,20170104,682009,02106,11,2,28.08
201701,20170102,356828,08700,31,2,8.34
201701,20170102,759537,04153,11,2,78.4
201701,20170106,540381,01524,11,2,108.36
201701,20170106,560563,01801,31,2,3.92
201701,20170104,707328,08091,32,2,77.58
201701,20170102,633395,07318,11,4,62.32
201701,20170106,724612,08356,11,16,404.8
201701,20161231,401087,12095,31,2,4.9
201701,20170102,516007,02313,11,2,31.78
201701,20170103,441673,09003,21,4,57.04
201701,20170106,502797,03049,21,2,205.48
201701,20161231,793947,04493,91,2,28.2
201701,20170103,454096,04076,91,2,6.44
201701,20170105,550352,02183,91,2,133.32
201701,20170102,181060,12080,21,2,83.6
201701,20170105,592918,01276,31,2,2.68
201701,20170105,848341,01076,31,2,65.2
201701,20170102,758537,01040,91,2,506.84
201701,20161231,720796,11042,91,2,7.78
201701,20170105,635575,03138,31,2,8.1
201701,20170102,649821,12142,11,2,113.46
201701,20170104,668283,02868,31,2,53.5
201701,20170103,318408,02837,31,2,10.9
201701,20170106,445464,07250,31,2,11.06
201701,20170104,205160,03546,31,2,38.74
201701,20170105,770918,03627,31,2,20.72
201701,20170103,177855,04486,31,2,10.2
201701,20170105,619551,08370,91,4,52.04
201701,20170103,635188,01233,91,2,9.22
201701,20170104,403594,01074,31,2,4
201701,20161231,201640,05252,31,2,16.96
201701,20170102,664247,07016,11,2,28.44
201701,20170105,760629,03458,11,2,67.62
201701,20170106,177130,08046,91,2,1.88
201701,20170103,163956,01411,11,2,3.76
201701,20170103,804966,05126,91,2,6.08
201701,20170106,730228,08051,91,4,11.36
201701,20170106,782395,02834,11,2,79.88
201701,20170102,665658,01475,91,2,8.58
201701,20170103,59288,05336,33,2,76.5
201701,20170105,320746,15119,31,2,27.96
201701,20170103,898141,08386,11,2,471.82
201701,20170103,816092,03260,91,2,11.7
201701,20170104,545170,02703,91,2,12
201701,20170102,782439,13061,11,2,29.06
201701,20170102,687884,01646,91,2,3.18
201701,20161231,879797,04315,31,2,10.94
201701,20170102,886343,01301,91,2,128.28
201701,20170105,862877,13063,31,2,19.9
201701,20170102,561281,12152,91,2,11.9
201701,20170104,456508,01308,31,4,10.2
201701,20170105,450439,01458,11,2,27.92
201701,20170103,895596,05443,11,2,1031.94
201701,20170102,678126,05320,11,2,85.3
